"REF_DATE","GEO","DGUID","Traveller category","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2008-02","New Brunswick","2016A000213","Total non resident travellers","Persons","249","units","0","v32214421","4.1","98714","","","","0"
"2008-03","New Brunswick","2016A000213","Total non resident travellers","Persons","249","units","0","v32214421","4.1","97281","","","","0"
"2008-04","New Brunswick","2016A000213","Total non resident travellers","Persons","249","units","0","v32214421","4.1","98286","","","","0"
"2008-05","New Brunswick","2016A000213","Total non resident travellers","Persons","249","units","0","v32214421","4.1","101382","","","","0"
"2008-06","New Brunswick","2016A000213","Total non resident travellers","Persons","249","units","0","v32214421","4.1","92879","","","","0"
"2008-07","New Brunswick","2016A000213","Total non resident travellers","Persons","249","units","0","v32214421","4.1","95918","","","","0"
"2008-08","New Brunswick","2016A000213","Total non resident travellers","Persons","249","units","0","v32214421","4.1","94712","","","","0"
"2008-09","New Brunswick","2016A000213","Total non resident travellers","Persons","249","units","0","v32214421","4.1","100127","","","","0"
"2008-10","New Brunswick","2016A000213","Total non resident travellers","Persons","249","units","0","v32214421","4.1","99827","","","","0"
"2008-11","New Brunswick","2016A000213","Total non resident travellers","Persons","249","units","0","v32214421","4.1","97057","","","","0"
"2008-12","New Brunswick","2016A000213","Total non resident travellers","Persons","249","units","0","v32214421","4.1","99185","","","","0"
"2009-01","New Brunswick","2016A000213","Total non resident travellers","Persons","249","units","0","v32214421","4.1","95940","","","","0"
"2009-02","New Brunswick","2016A000213","Total non resident travellers","Persons","249","units","0","v32214421","4.1","100442","","","","0"
"2009-03","New Brunswick","2016A000213","Total non resident travellers","Persons","249","units","0","v32214421","4.1","101419","","","","0"
"2009-04","New Brunswick","2016A000213","Total non resident travellers","Persons","249","units","0","v32214421","4.1","102142","","","","0"
"2009-05","New Brunswick","2016A000213","Total non resident travellers","Persons","249","units","0","v32214421","4.1","100155","","","","0"
"2009-06","New Brunswick","2016A000213","Total non resident travellers","Persons","249","units","0","v32214421","4.1","98130","","","","0"
"2009-07","New Brunswick","2016A000213","Total non resident travellers","Persons","249","units","0","v32214421","4.1","89984","","","","0"
"2009-08","New Brunswick","2016A000213","Total non resident travellers","Persons","249","units","0","v32214421","4.1","96551","","","","0"
"2009-09","New Brunswick","2016A000213","Total non resident travellers","Persons","249","units","0","v32214421","4.1","108563","","","","0"
"2009-10","New Brunswick","2016A000213","Total non resident travellers","Persons","249","units","0","v32214421","4.1","92530","","","","0"
"2009-11","New Brunswick","2016A000213","Total non resident travellers","Persons","249","units","0","v32214421","4.1","98814","","","","0"
"2009-12","New Brunswick","2016A000213","Total non resident travellers","Persons","249","units","0","v32214421","4.1","92483","","","","0"
"2010-01","New Brunswick","2016A000213","Total non resident travellers","Persons","249","units","0","v32214421","4.1","96515","","","","0"
"2010-02","New Brunswick","2016A000213","Total non resident travellers","Persons","249","units","0","v32214421","4.1","97856","","","","0"
"2010-03","New Brunswick","2016A000213","Total non resident travellers","Persons","249","units","0","v32214421","4.1","100494","","","","0"
"2010-04","New Brunswick","2016A000213","Total non resident travellers","Persons","249","units","0","v32214421","4.1","98697","","","","0"
"2010-05","New Brunswick","2016A000213","Total non resident travellers","Persons","249","units","0","v32214421","4.1","98846","","","","0"
"2010-06","New Brunswick","2016A000213","Total non resident travellers","Persons","249","units","0","v32214421","4.1","99009","","","","0"
"2010-07","New Brunswick","2016A000213","Total non resident travellers","Persons","249","units","0","v32214421","4.1","100267","","","","0"
"2010-08","New Brunswick","2016A000213","Total non resident travellers","Persons","249","units","0","v32214421","4.1","99959","","","","0"
"2010-09","New Brunswick","2016A000213","Total non resident travellers","Persons","249","units","0","v32214421","4.1","97306","","","","0"
"2010-10","New Brunswick","2016A000213","Total non resident travellers","Persons","249","units","0","v32214421","4.1","99100","","","","0"
"2010-11","New Brunswick","2016A000213","Total non resident travellers","Persons","249","units","0","v32214421","4.1","91721","","","","0"
"2010-12","New Brunswick","2016A000213","Total non resident travellers","Persons","249","units","0","v32214421","4.1","89940","","","","0"
"2011-01","New Brunswick","2016A000213","Total non resident travellers","Persons","249","units","0","v32214421","4.1","91132","","","","0"
"2011-02","New Brunswick","2016A000213","Total non resident travellers","Persons","249","units","0","v32214421","4.1","87558","","","","0"
"2011-03","New Brunswick","2016A000213","Total non resident travellers","Persons","249","units","0","v32214421","4.1","86867","","","","0"
"2011-04","New Brunswick","2016A000213","Total non resident travellers","Persons","249","units","0","v32214421","4.1","86663","","","","0"
"2011-05","New Brunswick","2016A000213","Total non resident travellers","Persons","249","units","0","v32214421","4.1","87357","","","","0"
"2011-06","New Brunswick","2016A000213","Total non resident travellers","Persons","249","units","0","v32214421","4.1","91000","","","","0"
"2011-07","New Brunswick","2016A000213","Total non resident travellers","Persons","249","units","0","v32214421","4.1","86913","","","","0"
"2011-08","New Brunswick","2016A000213","Total non resident travellers","Persons","249","units","0","v32214421","4.1","86380","","","","0"
"2011-09","New Brunswick","2016A000213","Total non resident travellers","Persons","249","units","0","v32214421","4.1","87782","","","","0"
"2011-10","New Brunswick","2016A000213","Total non resident travellers","Persons","249","units","0","v32214421","4.1","84859","","","","0"
"2011-11","New Brunswick","2016A000213","Total non resident travellers","Persons","249","units","0","v32214421","4.1","83086","","","","0"
"2011-12","New Brunswick","2016A000213","Total non resident travellers","Persons","249","units","0","v32214421","4.1","87226","","","","0"
"2012-01","New Brunswick","2016A000213","Total non resident travellers","Persons","249","units","0","v32214421","4.1","84023","","","","0"
"2012-02","New Brunswick","2016A000213","Total non resident travellers","Persons","249","units","0","v32214421","4.1","86163","","","","0"
"2012-03","New Brunswick","2016A000213","Total non resident travellers","Persons","249","units","0","v32214421","4.1","85403","","","","0"
"2012-04","New Brunswick","2016A000213","Total non resident travellers","Persons","249","units","0","v32214421","4.1","85454","","","","0"
"2012-05","New Brunswick","2016A000213","Total non resident travellers","Persons","249","units","0","v32214421","4.1","84901","","","","0"
"2012-06","New Brunswick","2016A000213","Total non resident travellers","Persons","249","units","0","v32214421","4.1","85688","","","","0"
"2012-07","New Brunswick","2016A000213","Total non resident travellers","Persons","249","units","0","v32214421","4.1","83685","","","","0"
"2012-08","New Brunswick","2016A000213","Total non resident travellers","Persons","249","units","0","v32214421","4.1","81481","","","","0"
"2012-09","New Brunswick","2016A000213","Total non resident travellers","Persons","249","units","0","v32214421","4.1","81110","","","","0"
